TYPVOIE;PREVOIE;NOMVOIE;TYPO;DATE_ARRET;CDGI;HISTO;TEXTE;QUARTIER;1er;2e;3e;4e;5e;6e;7e;8e;9e;10e;11e;12e;13e;14e;15e;16e;17e;18e;19e;20e;ARRON
voie;;g/11;voie G/11;;X281;;Nota. ~ voie privée ouverte à la circulation publique (arr. mun. du 10 juillet 1991).;Sainte-Marguerite.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
rue;;gambey;rue Gambey;;3938;"Orig. du nom. ~ Henri Prudence Gambey (1787-1847), inventeur d'instruments de précision ; quartier industriel.
Historique. ~ Précédemment, rue Neuve d'Angoulême. Elle fut appelée passage du Bon Charles X, puis passage La Fayette.
";"Ouverture. ~ Ouverte en 1826.
Classement, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Arrêté du Pouvoir exécutif du 12 juillet 1848.";Folie-Méricourt.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
rue;;crespin du gast;rue Crespin Du Gast;24/03/1928;2434;"Orig. du nom. ~ Nom de propriétaire.
Historique. ~ Précédemment, rue Crespin. Voie amorcée en 1884.
";"Ouverture. ~ Déc. du 22 avril 1924 (UP), depuis les nos 13 et 12 exclus jusqu'au passage de Ménilmontant (A).
Classement. ~ Déc. du 22 avril 1924, sauf la partie A.
Alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Déc. du 22 avril 1924.
Dénomination. ~ Arr. du 24 mars 1928.";Saint-Ambroise.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
villa;;gaudelet;villa Gaudelet;28/08/1997;3985;"Orig. du nom. ~ M. Gaudelet, propriétaire.
Historique. ~ Précédemment, impasse Gaudelet. Elle avait été dénommée impasse de Ménilmontant.
";"Classement, alignements (retenus au POS et non repris au PLU) et nivellement. ~ Arr. mun. du 8 janvier 1991.
Dénomination. ~ Arr. mun. du 28 août 1997.";Saint-Ambroise.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
rue;;victor gelez;rue Victor Gelez;05/04/1932;9759;"Orig. du nom. ~ Victor Gelez (1845-1914), conseiller municipal du XIe arrondissement.
Historique. ~ La partie A était précédemment dénommée cité des Bluets et plus anciennement, cité des Lilas.
";"Ouverture. ~ Déc. du 13 février 1914, entre les rues des Bluets et des Nanettes (B).
Classement. ~ Déc. du 22 avril 1924, entre le passage de Ménilmontant et la rue des Bluets (A).
Alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Déc. du 22 avril 1924, partie A. Déc. du 13 février 1914, partie B.
Numérotage. ~ Arr. du 25 janvier 1936.
Dénomination. ~ Arr. du 26 mars 1928, partie A. Arr. du 5 avril 1932, partie B.";Saint-Ambroise.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
rue;;gerbier;rue Gerbier;;4166;"Orig. du nom. ~ Pierre Jean Baptiste Gerbier (1725-1788), avocat ; quartier où ont été groupés des noms de juristes.
";"Ouverture et alignements (non retenus au POS et non repris au PLU). ~ Déc. du 11 juillet 1860. Déc. du 17 mars 1903, raccordement, du côté impair, avec la rue de la Roquette.
Nivellement. ~ Déc. du 17 mars 1903.
Dénomination. ~ Déc. du 2 mars 1864.";Roquette.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
rue;;gobert;rue Gobert;;4214;"Orig. du nom. ~ Le baron Napoléon Gobert (1807-1833), philanthrope français, fondateur de prix académiques qui portent son nom.
";"Ouverture, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Déc. du 8 juin 1870 (UP).
Dénomination. ~ Déc. du 2 mars 1867.";Roquette.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
rue;des;goncourt;rue des Goncourt;;4231;"Orig. du nom. ~ Edmond Louis Antoine Huot de Goncourt (1822-1896), et Jules Alfred Huot de Goncourt (1830-1870), historiens et écrivains français.
Historique. ~ Précédemment, rue Anthony. Ouverte sur l'emplacement d'une caserne d'infanterie.
";"Classement, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Déc. du 1er mai 1899.
Dénomination. ~ Arr. du 2 août 1899.";Folie-Méricourt.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
rue;;gonnet;rue Gonnet;;4233;"Orig. du nom. ~ M. Gonnet, propriétaire.
";Classement, alignements (retenus au POS et non repris au PLU) et nivellement. ~ Arr. mun. du 4 mars 1991.;Sainte-Marguerite.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
passage;de la;bonne graine;passage de la Bonne Graine;;1095;"Orig. du nom. ~ On faisait autrefois le commerce des grains dans cette voie.
Historique. ~ Ancienne impasse prolongée en 1825 jusqu'au passage Josset et supprimée en partie lors de l'ouverture de l'avenue Ledru-Rollin.
";"Classement et alignements. ~ Déc. du 22 février 1904, entre le retour d'équerre de la voie et le côté pair de l'avenue Ledru-Rollin (A). Arr. mun. du 17 août 1994, partie comprise entre la rue du Faubourg Saint-Antoine et le retour d'équerre de la voie. Arr. mun. du 24 août 1998 modifiant l'arrêté du 17 août 1994 en ce qui concerne l'emprise classée dont a été distraite une surface de 17 m².
Alignements (retenus au POS et non repris au PLU) et nivellement. ~ Arr. mun. du 17 août 1994, partie comprise entre la rue du Faubourg Saint-Antoine et le retour d'équerre de la voie.
Alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Déc. du 22 février 1904, partie A. Déc. du 11 décembre 1895 (UP) entre le côté impair de l'avenue Ledru-Rollin et le passage Josset (B).
Numérotage. ~ Arr. du 8 octobre 1848, parties A et B.";Sainte-Marguerite.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
cité;;griset;cité Griset;;4340;"Orig. du nom. ~ M. Griset, propriétaire.
";Classement, alignements (retenus au POS et non repris au PLU) et nivellement. ~ Arr. mun. du 21 février 1990.;Folie-Méricourt.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
rue;;marcel gromaire;rue Marcel Gromaire;09/09/1980;6002;"Orig. du nom. ~ Marcel Gromaire (Noyelles-sur-Sambre, 1892-Paris, 1971), peintre, dessinateur, graveur et cartonnier de tapisserie français.
Historique. ~ Elle avait été provisoirement dénommée U/11.
";"Nota. ~ Sol de voie acquis par la Ville.
Dénomination. ~ Arr. mun. du 9 septembre 1980.";Saint-Ambroise.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
passage;;guénot;passage Guénot;;4369;"Orig. du nom. ~ M. Guénot, propriétaire.
";Classement, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Arr. préf. du 15 novembre 1985.;Sainte-Marguerite.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
rue;;guénot;rue Guénot;;4370;"Orig. du nom. ~ Nom de propriétaire.
";Classement, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Arr. du 8 août 1934.;Sainte-Marguerite.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
passage;;guilhem;passage Guilhem;;4044;"Orig. du nom. ~ Voisinage de la rue du Général Guilhem.
";"Classement et nivellement. ~ Arr. du 11 janvier 1966.
";Saint-Ambroise.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
rue;du;général guilhem;rue du Général Guilhem;28/08/1957;4046;"Orig. du nom. ~ Pierre Victor Guilhem (1815-1870), général de brigade, tué à la bataille de Chevilly ; quartier où ont été groupés des noms d'officiers tués pendant le siège de Paris (1870-1871).
Historique. ~ Précédemment, rue Guilhem. Voie ouverte sur les terrains provenant des anciens abattoirs de Ménilmontant.
";"Ouverture. ~ Ouverte vers 1869.
Classement, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Déc. du 26 novembre 1883.
Numérotage. ~ Arr. du 14 juin 1875.
Dénomination. ~ Arr. du 28 août 1957.";Saint-Ambroise.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
rue;;robert-houdin;rue Robert-Houdin;17/08/1938;8260;"Orig. du nom. ~ Jean Eugène Robert-Houdin (1805-1871), prestidigitateur, constructeur d'automates.
Historique. ~ Précédemment, passage Bouchardy ; passage de l'Isly avant 1875 et, antérieurement, passage Philibert. Une ordonnance de police du 4 novembre 1844 fixait à 11 m la hauteur maximum des maisons en bordure.
";"Ouverture. ~ Ouverte en 1829.
Classement, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Arr. du 2 novembre 1932.
Dénomination. ~ Arr. du 17 août 1938.";Folie-Méricourt.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
rue;;saint-hubert;rue Saint-Hubert;;8639;"Orig. du nom. ~ Saint-Hubert, patron des chasseurs.
Historique. ~ Précédemment, rue Nouvelle. Elle a été amorcée du côté de la rue Saint-Maur en 1908 et achevée en 1932.
";"Classement, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Arr. du 8 janvier 1935.
Dénomination. ~ Nom donné en 1932 par les propriétaires riverains.";Saint-Ambroise.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
cité;de l';industrie;cité de l'Industrie;;4710;"Orig. du nom. ~ Voie située dans un quartier industriel.
";"Assainissement. ~ Arr. du 28 juin 1965.
";Saint-Ambroise.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
cour;de l';industrie;cour de l'Industrie;;4707;"Orig. du nom. ~ Voie située dans un quartier industriel.
";"
";Sainte-Marguerite.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
cité;;industrielle;cité Industrielle;;4711;"Orig. du nom. ~ Quartier industriel.
";"Classement, alignements (retenus au POS et non repris au PLU) et nivellement. ~ Arr. mun. du 2 juillet 1993.
Observation. ~ Le déc. du 11 août 1937 (UP) (relatif à la rue Camille Desmoulins) a approuvé des alignements au droits des numéros précités.";Roquette.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
rue;des;immeubles industriels;rue des Immeubles Industriels;;4700;"Orig. du nom. ~ Bordée d'immeubles construits spécialement pour l'industrie en chambre.
Historique. ~ Précédemment rue de l'Industrie Saint-Antoine.
";"Classement, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Arr. préf. du 1er janvier 1988.
Dénomination. ~ Arr. du 1er février 1877.";Sainte-Marguerite.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
square;;saint-irénée;square Saint-Irénée;13/08/1971;8642;"Orig. du nom. ~ Voisinage de l'ancienne rue Saint-Irénée, actuellement rue Lacharrière.
Historique. ~ Précédemment, dénommé impasse Saint-Irénée et antérieurement impasse Saint-Ambroise.
";"Nota. ~ voie privée ouverte à la circulation publique (arr. du 23 juin 1959).
Création. ~ Créé en 1824.
Dénomination. ~ Déc. préf. du 13 août 1971.";Saint-Ambroise.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
rue;;jacquard;rue Jacquard;;4773;"Orig. du nom. ~ Joseph Marie Jacquard (1752-1834), mécanicien français, inventeur du métier qui porte son nom ; quartier industriel.
";"Ouverture et alignements (non retenus au POS et non repris au PLU). ~ Ord. du 9 septembre 1829, relative à la création du marché Popincourt.
Dénomination. ~ Ord. du 5 août 1844.";Saint-Ambroise.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
rue;;japy;rue Japy;;4820;"Orig. du nom. ~ Japy, mécanicien ; quartier industriel.
";"Ouverture, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Déc. du 8 juin 1870 (UP).
Dénomination. ~ Déc. du 2 mars 1867.";Roquette.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
impasse;des;jardiniers;impasse des Jardiniers;;4826;"Orig. du nom. ~ Anciennement quartier de cultures maraîchères.
Historique. ~ Sur une longueur de 100 m à partir du boulevard Voltaire le sol de l'impasse des Jardiniers a été transféré du domaine public de voirie au domaine public d'espace vert par délib. du 24 septembre 1990.
";"Classement, nivellement. ~ Arr. du 12 mai 1960.
";Sainte-Marguerite.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
cour;du;nom de jésus;cour du Nom de Jésus;;6810;"Orig. du nom. ~ Ancienne enseigne.
";"
";Roquette.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
cité;;joly;cité Joly;;4994;"Orig. du nom. ~ M. Joly, propriétaire.
";Classement, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Arr. du 11 janvier 1966.;Saint-Ambroise.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
esplanade;;andré chamson;esplanade André Chamson;30/01/2001;B153;"Orig. du nom.~ André Chamson (Nîmes 1900 - Paris 1983), écrivain, directeur des Archives de France, membre de l'Académie Française (1956) ; ancien résistant.";Dénomination.~ Arr. mun. du 30 janvier 2001.;Javel.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;XVe
rue;du;moulin joly;rue du Moulin Joly;22/12/1932;6601;"Orig. du nom. ~ Un moulin à vent était situé autrefois à l'extrémité de l'ancienne impasse et un sieur Joly avait établi un restaurant à côté de ce moulin.
Historique. ~ Précédemment impasse du Moulin Joly pour la partie A et cité Nys pour la partie B.
";"Classement, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Déc. du 17 mai 1933, sur une longueur de 173 m à partir de la rue Jean-Pierre Timbaud (A). Arr. du 9 juin 1931, le surplus (B).
Numérotage. ~ Arr. du 8 mars 1933.
Dénomination. ~ Arr. du 9 décembre 1929, partie A. Arr. du 22 décembre 1932, partie B.";Folie-Méricourt.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
cour;;saint-joseph;cour Saint-Joseph;;8658;"Orig. du nom. ~ Joseph, prénom d'un des propriétaires. D'après Lazare, elle devrait son nom à une enseigne.
Historique. ~ Elle s'appelait cul-de-sac Saint-Joseph.
";"Observation. ~ Voie desservant une seule propriété.
Création. ~ Créée à la fin du XVIIIe siècle.
";Roquette.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
passage;;josset;passage Josset;;5024;"Orig. du nom. ~ Passage formé en 1835 sur le chantier de M. Josset, marchand de bois.
Historique. ~ L'ouverture de l'avenue Ledru-Rollin a supprimé la partie de cette voie qui aboutissait cour du Bras d'Or.
";"Classement. ~ Arr. du 11 janvier 1966.
";Sainte-Marguerite.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
impasse;;joudrier;impasse Joudrier;;5028;"Orig. du nom. ~ M. Joudrier, propriétaire.
";"Assainissement. ~ Arr. mun. du 22 avril 1986.
";Sainte-Marguerite.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
rue;;keller;rue Keller;;5144;"Orig. du nom. ~ Jean Balthazar Keller (1638-1702), orfèvre et fondeur ; quartier industriel.
Historique. ~ Ouverte par la Ville de Paris sur les terrains de l'ancien marché au charbon.
";"Ouverture et alignements (non retenus au POS et non repris au PLU). ~ Déc. du 3 novembre 1856.
Dénomination. ~ Déc. du 15 septembre 1858.";Roquette.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
rue;;lacharrière;rue Lacharrière;;5224;"Orig. du nom. ~ Jules Marie Ladreit de La Charrière (1806-1870), général de brigade, tué à la bataille de Champigny ; quartier où ont été groupés des noms d'officiers tués pendant la défense de Paris (1870-1871).
Historique. ~ La partie A s'appelait précédemment, rue Saint-Irénée. La partie B a été ouverte sur les terrains de l'ancien abattoir de Ménilmontant.
";"Ouverture. ~ Déc. du 24 janvier 1863, partie A. Délib. mun. du 27 août 1869, partie B.
Classement. ~ Déc. du 26 novembre 1883, partie B.
Nivellement. ~ Déc. du 26 novembre 1883, partie B.
Numérotage. ~ Arr. du 22 octobre 1931 : nos 1, 1 bis et 1 ter. Arr. du 17 octobre 1877, le surplus.
Dénomination. ~ Arr. du 23 juin 1877, partie A. Déc. du 10 février 1875, partie B.
";Saint-Ambroise.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
impasse;;lamier;impasse Lamier;;5304;"Orig. du nom. ~ M. Lamier, propriétaire.
";Classement, alignements (retenus au POS et non repris au PLU) et nivellement. ~ Arr. mun. du 7 août 1995.;Roquette.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
rue;du;commandant lamy;rue du Commandant Lamy;07/12/1900;2231;"Orig. du nom. ~ F. J. A. Lamy (1858-1900), officier et explorateur français, tué dans le Baghirmi (Afrique centrale).
Historique. ~ Ouverte par la Ville de Paris.
";"Ouverture, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Déc. du 5 juillet 1899 (UP).
Dénomination. ~ Arr. du 7 décembre 1900.";Roquette.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
rue;de;lappe;rue de Lappe;;5344;"Orig. du nom. ~ Ouverte sur les terrains de Girard de Lappe, jardinier (XVIIe siècle).
Historique. ~ Précédemment, rue Louis-Philippe (1830-1867) et antérieurement, rue Gaillard, indiquée sur le plan de Gomboust (1652).
";"Alignements (non retenus au POS et non repris au PLU). ~ Arr. du 14 janvier 1933 (relatif à la rue de la Roquette) au droit des nos 2, 4 et 6. Ord. du 6 mai 1827, le surplus.
Dénomination. ~ Arr. du 26 février 1867.";Roquette.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
rue;;auguste laurent;rue Auguste Laurent;11/05/1904;557;"Orig. du nom. ~ Auguste Laurent (1807-1853), chimiste français.
Historique. ~ Précédemment partie de la rue des Murs de la Roquette, antérieurement partie de la rue des Canettes. Cette voie est indiquée sur le plan de Jouvin de Rochefort (1672).
";"Alignements (non retenus au POS et non repris au PLU). ~ Ord. du 6 mai 1827, côté impair. Arr. du 24 octobre 1958, côté pair ; côté impair : pan coupé de 8 m à l'angle de la rue de la Roquette.
Nivellement. ~ Arr. du 24 octobre 1958.
Dénomination. ~ Arr. du 11 mai 1904.";Roquette.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
rue;;léchevin;rue Léchevin;;5441;"Orig. du nom. ~ M. Léchevin, propriétaire.
Historique. ~ Avant 1942 : passage Léchevin. La partie de ce passage qui débouchait rue Saint-Ambroise a été absorbée par l'avenue Parmentier.
";Classement, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Arr. du 25 janvier 1972.;Saint-Ambroise.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
rue;;richard lenoir;rue Richard Lenoir;;8209;"Orig. du nom. ~ La rue Richard Lenoir a été ouverte sur l'emplacement du Couvent de Notre-Dame de Bon Secours, réquisitionné par le ministère de la guerre, où François Richard et Joseph Lenoir-Dufresne avaient installé leurs métiers à tisser à la fin du XVIIIe siècle.
Historique. ~ Ouverte et cédée par Mme veuve Ledru-Rollin à la Ville de Paris, sa légataire universelle.
";"Ouverture. ~ Ouverte en 1850.
Classement, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Déc. du 16 avril 1904.";Roquette.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
boulevard;;richard lenoir;boulevard Richard Lenoir;;8208;"Orig. du nom. ~ François Richard (1765-1839), manufacturier d'étoffes. A la mort de son associé, Joseph Lenoir-Dufresne (1768-1806), il adopta partiellement son nom en souvenir de la firme qu'ils avaient menée en commun et s'appela désormais, François Richard-Lenoir ; quartier de fabriques.
Historique. ~ Cette voie qui recouvre le canal Saint-Martin a englobé une partie des quais de Valmy (précédemment quai Louis XVIII) et de Jemmapes (précédemment quai Charles X). La couverture du canal et la suppression des quais, entre la place de la Bastille et la rue Rampon, ont été approuvées par décret du 30 avril 1859.
";"Alignements (non retenus au POS et non repris au PLU). ~ Ord. du 20 février 1825. Cette ordonnance approuve la modification du tracé du canal Saint-Martin. Déc. du 2 octobre 1872, raccordement du côté pair avec la place de la Bastille.
Numérotage. ~ Arr. du 5 avril 1875.";Folie-Méricourt. Saint-Ambroise. Roquette.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
passage;;gustave lepeu;passage Gustave Lepeu;;4420;"Orig. du nom. ~ M. Gustave Lepeu, fils du propriétaire.
";Classement, alignements (retenus au POS et non repris au PLU) et nivellement. ~ Arr. mun. du 14 décembre 1992.;Roquette.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
rue;;émile lepeu;rue Émile Lepeu;;3242;"Orig. du nom. ~ M. Emile Lepeu, fils de l'ancien propriétaire.
";Classement, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Arr. du 1er septembre 1932.;Roquette.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
rue;de la;pierre levée;rue de la Pierre Levée;27/07/1936;7457;"Orig. du nom. ~ Lors du tracé de cette voie en 1782, on trouva, en fouillant le sol, une pierre qui parut avoir fait partie d'un autel druidique.
Historique. ~ Précédemment rue Pierre Levée.
";"Alignements (retenus au POS et non repris au PLU). ~ Ord. du 26 décembre 1830, au droit des nos 1 à 27, 2 à 10 et 14 à 22.
Alignements (non retenus au POS et non repris au PLU). ~ Ord. du 26 décembre 1830 sauf au droit des nos 1 à 27, 2 à 10 et 14 à 22.
Dénomination. ~ Arr. du 27 juillet 1936.";Folie-Méricourt.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;XIe
