"Nom de l’activité";"Spécialité";"Description";"Nom du centre de santé";"Jour";"Heure de début";"Heure de fin";"Adresse - nom du centre";"Adresse - rue";"Adresse - code postal";"Adresse - ville";"Numéro de téléphone";"Adresse mail";"Site internet";"Latitude";"Longitude"
"Consultation";"Psychologie";"La psychologie s'intéresse à l'étude du psychisme comme structure de fonctionnement et à l'évaluation des processus mentaux dans leur ensemble en prenant en compte les manifestations de la subjectivité.";"Institut Alfred Fournier";"Mardi";08:00:00 AM;12:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Vaccinations";"Vaccinations internationales";"Les services de vaccinations internationales s'intéresse à la prévention des risques liés aux voyages et aux vaccinations nécessaires ou obligatoires.";"Institut Alfred Fournier";"Lundi";08:00:00 AM;12:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Vaccinations";"Vaccinations internationales";"Les services de vaccinations internationales s'intéresse à la prévention des risques liés aux voyages et aux vaccinations nécessaires ou obligatoires.";"Institut Alfred Fournier";"Lundi";01:00:00 PM;06:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Vaccinations";"Vaccinations internationales";"Les services de vaccinations internationales s'intéresse à la prévention des risques liés aux voyages et aux vaccinations nécessaires ou obligatoires.";"Institut Alfred Fournier";"Mardi";08:00:00 AM;12:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Vaccinations";"Vaccinations internationales";"Les services de vaccinations internationales s'intéresse à la prévention des risques liés aux voyages et aux vaccinations nécessaires ou obligatoires.";"Institut Alfred Fournier";"Mardi";01:00:00 PM;06:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Vaccinations";"Vaccinations internationales";"Les services de vaccinations internationales s'intéresse à la prévention des risques liés aux voyages et aux vaccinations nécessaires ou obligatoires.";"Institut Alfred Fournier";"Mercredi";08:00:00 AM;12:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Vaccinations";"Vaccinations internationales";"Les services de vaccinations internationales s'intéresse à la prévention des risques liés aux voyages et aux vaccinations nécessaires ou obligatoires.";"Institut Alfred Fournier";"Mercredi";01:00:00 PM;06:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Vaccinations";"Vaccinations internationales";"Les services de vaccinations internationales s'intéresse à la prévention des risques liés aux voyages et aux vaccinations nécessaires ou obligatoires.";"Institut Alfred Fournier";"Mercredi";"soirée";"#VALEUR !";"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Vaccinations";"Vaccinations internationales";"Les services de vaccinations internationales s'intéresse à la prévention des risques liés aux voyages et aux vaccinations nécessaires ou obligatoires.";"Institut Alfred Fournier";"Jeudi";08:00:00 AM;12:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Vaccinations";"Vaccinations internationales";"Les services de vaccinations internationales s'intéresse à la prévention des risques liés aux voyages et aux vaccinations nécessaires ou obligatoires.";"Institut Alfred Fournier";"Jeudi";01:00:00 PM;06:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Vaccinations";"Vaccinations internationales";"Les services de vaccinations internationales s'intéresse à la prévention des risques liés aux voyages et aux vaccinations nécessaires ou obligatoires.";"Institut Alfred Fournier";"Vendredi";08:00:00 AM;12:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Vaccinations";"Vaccinations internationales";"Les services de vaccinations internationales s'intéresse à la prévention des risques liés aux voyages et aux vaccinations nécessaires ou obligatoires.";"Institut Alfred Fournier";"Vendredi";01:00:00 PM;06:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Vaccinations";"Vaccinations internationales";"Les services de vaccinations internationales s'intéresse à la prévention des risques liés aux voyages et aux vaccinations nécessaires ou obligatoires.";"Institut Alfred Fournier";"Samedi";08:00:00 AM;12:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Echo doppler";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Institut Alfred Fournier";"Mercredi";08:00:00 AM;12:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Echographie";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Institut Alfred Fournier";"Mardi";08:00:00 AM;12:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Echographie";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Institut Alfred Fournier";"Mardi";01:00:00 PM;06:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Echographie";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Institut Alfred Fournier";"Mercredi";08:00:00 AM;12:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Echographie";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Institut Alfred Fournier";"Mercredi";01:00:00 PM;06:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Echographie";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Institut Alfred Fournier";"Jeudi";08:00:00 AM;12:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Mammographie";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Institut Alfred Fournier";"Mardi";08:00:00 AM;12:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Mammographie";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Institut Alfred Fournier";"Mardi";01:00:00 PM;06:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Mammographie";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Institut Alfred Fournier";"Mercredi";"soirée";"#VALEUR !";"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Mammographie";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Institut Alfred Fournier";"Jeudi";08:00:00 AM;12:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Mammographie";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Institut Alfred Fournier";"Jeudi";01:00:00 PM;06:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Soins";"Soins infirmiers";"Les soins infirmiers regroupent les soins apportés de façon autonome aux individus de tous âges, malades, handicapés, mourants ou  bien portants. Ils  comprennent aussi les actions de promotion de la santé, de prévention de la maladie, d'éducation à la sa";"Institut Alfred Fournier";"Lundi";08:00:00 AM;12:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Soins";"Soins infirmiers";"Les soins infirmiers regroupent les soins apportés de façon autonome aux individus de tous âges, malades, handicapés, mourants ou  bien portants. Ils  comprennent aussi les actions de promotion de la santé, de prévention de la maladie, d'éducation à la sa";"Institut Alfred Fournier";"Lundi";01:00:00 PM;06:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Soins";"Soins infirmiers";"Les soins infirmiers regroupent les soins apportés de façon autonome aux individus de tous âges, malades, handicapés, mourants ou  bien portants. Ils  comprennent aussi les actions de promotion de la santé, de prévention de la maladie, d'éducation à la sa";"Institut Alfred Fournier";"Mardi";08:00:00 AM;12:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Soins";"Soins infirmiers";"Les soins infirmiers regroupent les soins apportés de façon autonome aux individus de tous âges, malades, handicapés, mourants ou  bien portants. Ils  comprennent aussi les actions de promotion de la santé, de prévention de la maladie, d'éducation à la sa";"Institut Alfred Fournier";"Mardi";01:00:00 PM;06:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Soins";"Soins infirmiers";"Les soins infirmiers regroupent les soins apportés de façon autonome aux individus de tous âges, malades, handicapés, mourants ou  bien portants. Ils  comprennent aussi les actions de promotion de la santé, de prévention de la maladie, d'éducation à la sa";"Institut Alfred Fournier";"Mercredi";08:00:00 AM;12:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Soins";"Soins infirmiers";"Les soins infirmiers regroupent les soins apportés de façon autonome aux individus de tous âges, malades, handicapés, mourants ou  bien portants. Ils  comprennent aussi les actions de promotion de la santé, de prévention de la maladie, d'éducation à la sa";"Institut Alfred Fournier";"Mercredi";01:00:00 PM;06:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Soins";"Soins infirmiers";"Les soins infirmiers regroupent les soins apportés de façon autonome aux individus de tous âges, malades, handicapés, mourants ou  bien portants. Ils  comprennent aussi les actions de promotion de la santé, de prévention de la maladie, d'éducation à la sa";"Institut Alfred Fournier";"Mercredi";"soirée";"#VALEUR !";"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Soins";"Soins infirmiers";"Les soins infirmiers regroupent les soins apportés de façon autonome aux individus de tous âges, malades, handicapés, mourants ou  bien portants. Ils  comprennent aussi les actions de promotion de la santé, de prévention de la maladie, d'éducation à la sa";"Institut Alfred Fournier";"Jeudi";08:00:00 AM;12:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Soins";"Soins infirmiers";"Les soins infirmiers regroupent les soins apportés de façon autonome aux individus de tous âges, malades, handicapés, mourants ou  bien portants. Ils  comprennent aussi les actions de promotion de la santé, de prévention de la maladie, d'éducation à la sa";"Institut Alfred Fournier";"Jeudi";01:00:00 PM;06:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Soins";"Soins infirmiers";"Les soins infirmiers regroupent les soins apportés de façon autonome aux individus de tous âges, malades, handicapés, mourants ou  bien portants. Ils  comprennent aussi les actions de promotion de la santé, de prévention de la maladie, d'éducation à la sa";"Institut Alfred Fournier";"Vendredi";08:00:00 AM;12:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Soins";"Soins infirmiers";"Les soins infirmiers regroupent les soins apportés de façon autonome aux individus de tous âges, malades, handicapés, mourants ou  bien portants. Ils  comprennent aussi les actions de promotion de la santé, de prévention de la maladie, d'éducation à la sa";"Institut Alfred Fournier";"Vendredi";01:00:00 PM;06:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
"Prélèvement laboratoire";"Biologie";"La biologie concerne l'ensemble des examens biologiques courants effectués par prélèvements (sang, salive , urine, selles, cellules, tissus) permettant de venir en aide au praticien dans une démarche de diagnostic ou de surveillance d'un état clinique.";"Institut Alfred Fournier";"Lundi";08:00:00 AM;12:00:00 PM;"Institut A. Fournier";"25, boulevard Saint Jacques";75014;"Paris";"01 40 78 26 00";;;48.83;2.34
